formula_key,brand,formula_name,species,format,status,missing_fields,evidence_path,duplicate_blocks_skipped,recommended_action,notes
whiskas-whiskas-casserole-pouch-κομματακια-σε-ζελε-με-κοτοπουλο-cat-wet-gr-spreadsheet,Whiskas,Whiskas Casserole Pouch Κομματάκια σε Ζελέ με Κοτόπουλο,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
natural-trainer-natural-trainer-adult-cat-hairball-pouch-με-κοτοπουλο-cat-dry-gr-spreadsheet,Natural Trainer,Natural Trainer Adult Cat Hairball Pouch με Κοτόπουλο,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
kitekat-kitekat-pouch-κομματακια-σε-σαλτσα-με-κοτοπουλο-συκωτι-αρακα-cat-wet-gr-spreadsheet,Kitekat,Kitekat Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο Συκώτι & Αρακά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
reflex-reflex-plus-pouch-κομματακια-σε-ζελε-με-κουνελι-παπια-cat-wet-gr-spreadsheet,Reflex,Reflex Plus Pouch Κομματάκια σε Ζελέ με Κουνέλι & Πάπια,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-gourmet-perle-pouch-κομματακια-σε-σαλτσα-με-κυνηγι-λαχανικα-cat-wet-gr-spreadsheet,Purina,Purina Gourmet Perle Pouch Κομματάκια σε Σάλτσα με Κυνήγι & Λαχανικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-felix-pouch-junior-κομματακια-σε-ζελε-με-βοδινο-cat-wet-gr-spreadsheet,Purina,Purina Felix Pouch Junior Κομματάκια σε Ζελέ με Βοδινό,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-felix-sensations-pouch-κομματακια-σε-ζελε-με-βοδινο-ντοματα-cat-wet-gr-spreadsheet,Purina,Purina Felix Sensations Pouch Κομματάκια σε Ζελέ με Βοδινό & Ντομάτα,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
whiskas-whiskas-adult-cat-casserole-pouch-κομματακια-σε-ζελε-με-μοσχαρι-3-1-δωρο-cat-wet-gr-spreadsheet,Whiskas,Whiskas Adult Cat Casserole Pouch Κομματάκια σε Ζελέ με Μοσχάρι (3 + 1 Δώρο),cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
whiskas-whiskas-pouch-κομματακια-σε-σαλτσα-με-μοσχαρι-cat-wet-gr-spreadsheet,Whiskas,Whiskas Pouch Κομματάκια σε Σάλτσα με Μοσχάρι,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
whiskas-whiskas-casserole-pouch-κομματακια-σε-ζελε-με-μοσχαρι-cat-wet-gr-spreadsheet,Whiskas,Whiskas Casserole Pouch Κομματάκια σε Ζελέ με Μοσχάρι,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
reflex-reflex-plus-pouch-κομματακια-σε-σαλτσα-με-βοδινο-cat-wet-gr-spreadsheet,Reflex,Reflex Plus Pouch Κομματάκια σε Σάλτσα με Βοδινό,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
aatu-aatu-adult-cat-kitten-pouch-σε-πατε-με-κοτοπουλο-ορτυκι-cat-wet-gr-spreadsheet,AATU,AATU Adult Cat & Kitten Pouch σε Πατέ με Κοτόπουλο & Ορτύκι,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
reflex-reflex-plus-pouch-κομματακια-σε-σαλτσα-με-αρνι-cat-wet-gr-spreadsheet,Reflex,Reflex Plus Pouch Κομματάκια σε Σάλτσα με Αρνί,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
whiskas-whiskas-casserole-pouch-κομματακια-σε-σαλτσα-με-επιλεγμενα-κρεατα-4-χ-cat-wet-gr-spreadsheet,Whiskas,Whiskas Casserole Pouch Κομματάκια σε Σάλτσα με Επιλεγμένα Κρέατα 4 Χ,cat,wet,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
whiskas-whiskas-adult-cat-pouch-κομματακια-σε-ζελε-με-πουλερικα-13-χ-4-χ-cat-wet-gr-spreadsheet,Whiskas,Whiskas Adult Cat Pouch Κομματάκια σε Ζελέ με Πουλερικά 13 Χ(4 Χ ),cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
whiskas-whiskas-adult-cat-pouch-κομματακια-σε-ζελε-με-πουλερικα-4-χ-cat-wet-gr-spreadsheet,Whiskas,Whiskas Adult Cat Pouch Κομματάκια σε Ζελέ με Πουλερικά 4 Χ,cat,wet,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
whiskas-whiskas-casserole-pouch-κομματακια-σε-ζελε-με-ποικιλια-πουλερικων-4-χ-cat-wet-gr-spreadsheet,Whiskas,Whiskas Casserole Pouch Κομματάκια σε Ζελέ με Ποικιλία Πουλερικών 4 Χ,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-felix-sensations-pouch-κομματακια-σε-ζελε-με-ποικιλια-κρεατικων-4-χ-cat-wet-gr-spreadsheet,Purina,Purina Felix Sensations Pouch Κομματάκια σε Ζελέ με Ποικιλία Κρεατικών 4 Χ,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
morando-miglior-gatto-sterilized-pouch-κομματακια-σε-σαλτσα-με-αρνι-κοτοπουλο-γαλοπουλα-λαχανικα-4-χ-cat-wet-gr-spreadsheet,Morando,Miglior Gatto Sterilized Pouch Κομματάκια Σε Σάλτσα με Αρνί Κοτόπουλο Γαλοπούλα & Λαχανικά 4 Χ,cat,wet,needs_review,ingredient_text|kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-felix-pouch-κομματακια-σε-ζελε-με-αρνι-κουνελι-4-χ-cat-wet-gr-spreadsheet,Purina,Purina Felix Pouch Κομματάκια σε Ζελέ με Αρνί & Κουνέλι 4 Χ,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
morando-miglior-gatto-sterilized-pouch-κομματακια-σε-σαλτσα-με-σολομο-ψαρι-γαριδες-4-χ-cat-wet-gr-spreadsheet,Morando,Miglior Gatto Sterilized Pouch Κομματάκια Σε Σάλτσα με Σολομό & Ψάρι & Γαρίδες 4 Χ,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-felix-sensations-pouch-κομματακια-σε-ζελε-με-σολομο-4-χ-cat-wet-gr-spreadsheet,Purina,Purina Felix Sensations Pouch Κομματάκια σε Ζελέ με Σολομό 4 Χ,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-gourmet-perle-pouch-κομματακια-σε-ζελε-με-μοσχαρι-λαχανικα-cat-wet-gr-spreadsheet,Purina,Purina Gourmet Perle Pouch Κομματάκια σε Ζελέ με Μοσχάρι & Λαχανικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
hill-s-hill-s-sp-kitten-pouch-κομματακια-σε-σαλτσα-με-γαλοπουλα-cat-wet-gr-spreadsheet,Hill's,Hill's SP Kitten Pouch Κομματάκια σε Σάλτσα με Γαλοπούλα,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-pro-plan-adult-cat-delicate-pouch-κομματακια-σε-σαλτσα-με-γαλοπουλα-cat-wet-gr-spreadsheet,Purina,Purina Pro Plan Adult Cat Delicate Pouch Κομματάκια σε Σάλτσα με Γαλοπούλα,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
natural-trainer-natural-trainer-sterilised-cat-pouch-κομματακια-σε-σαλτσα-με-γαλοπουλα-cat-dry-gr-spreadsheet,Natural Trainer,Natural Trainer Sterilised Cat Pouch Κομμάτακια σε Σάλτσα με Γαλοπούλα,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
dr-clauder-s-dr-clauders-adult-pouch-κομματακια-σε-ζελε-με-σολομο-πεστροφα-cat-wet-gr-spreadsheet,Dr. Clauder's,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Σολομό & Πέστροφα,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
sheba-sheba-adult-cat-pouch-κομματακια-σε-σαλτσα-με-σολομο-cat-wet-gr-spreadsheet,Sheba,Sheba Adult Cat Pouch Κομματάκια σε Σάλτσα με Σολομό,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-cat-chow-adult-pouch-κομματακια-σε-ζελε-με-σολομο-πρασινα-φασολακια-cat-wet-gr-spreadsheet,Purina,Purina Cat Chow Adult Pouch Κομματάκια σε Ζελέ με Σολομό & Πράσινα Φασολάκια,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-gourmet-perle-pouch-φιλετακια-θριαμβος-της-σαλτσας-με-σολομο-cat-wet-gr-spreadsheet,Purina,Purina Gourmet Perle Pouch Φιλετάκια ''Θρίαμβος'' της Σάλτσας με Σολομό,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-gourmet-perle-pouch-φιλετακια-θριαμβος-της-σαλτσας-με-τονο-cat-wet-gr-spreadsheet,Purina,Purina Gourmet Perle Pouch Φιλετάκια ''Θρίαμβος'' της Σάλτσας με Τόνο,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
sam-s-field-sam-s-field-adult-cat-με-ψαρι-cat-dry-gr-spreadsheet,Sam's Field,Sam's Field Adult Cat με Ψάρι,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
dr-clauder-s-dr-clauders-adult-cat-pouch-κομματακια-σε-σαλτσα-με-πουλερικα-νεφρα-cat-wet-gr-spreadsheet,Dr. Clauder's,Dr Clauders Adult Cat Pouch Κομματάκια σε Σάλτσα με Πουλερικά & Νεφρά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-adult-cat-ultra-light-pouch-κομματακια-σε-ζελε-με-πουλερικα-cat-wet-gr-spreadsheet,Royal Canin,Royal Canin Adult Cat Ultra Light Pouch Κομματάκια σε Ζελέ με Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-adult-cat-ultra-light-pouch-κομματακια-σε-σαλτσα-με-πουλερικα-cat-wet-gr-spreadsheet,Royal Canin,Royal Canin Adult Cat Ultra Light Pouch Κομματάκια σε Σάλτσα με Πουλερικά,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-cat-chow-adult-pouch-κομματακια-σε-ζελε-με-αρνι-πρασινα-φασολακια-cat-wet-gr-spreadsheet,Purina,Purina Cat Chow Adult Pouch Κομματάκια σε Ζελέ με Αρνί & Πράσινα Φασολάκια,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
purina-purina-gourmet-perle-pouch-φιλετακια-θριαμβος-της-σαλτσας-με-κοτοπουλο-cat-wet-gr-spreadsheet,Purina,Purina Gourmet Perle Pouch Φιλετάκια ''Θρίαμβος'' της Σάλτσας με Κοτόπουλο,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
sheba-sheba-adult-cat-pouch-κομματακια-σε-σαλτσα-με-κοτοπουλο-cat-wet-gr-spreadsheet,Sheba,Sheba Adult Cat Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
dr-clauder-s-dr-clauders-adult-pouch-κομματακια-σε-ζελε-με-κοτοπουλο-συκωτι-πουλερικων-cat-wet-gr-spreadsheet,Dr. Clauder's,Dr Clauders Adult Pouch Κομματάκια σε Ζελέ με Κοτόπουλο & Συκώτι Πουλερικών,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
natural-trainer-natural-trainer-kitten-pouch-κομματακια-σε-σαλτσα-με-κοτοπουλο-cat-dry-gr-spreadsheet,Natural Trainer,Natural Trainer Kitten Pouch Κομματάκια σε Σάλτσα με Κοτόπουλο,cat,dry,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
dr-clauder-s-dr-clauders-adult-cat-pouch-κομματακια-σε-σαλτσα-με-κουνελι-συκωτι-cat-wet-gr-spreadsheet,Dr. Clauder's,Dr Clauders Adult Cat Pouch Κομματάκια σε Σάλτσα με Κουνέλι & Συκώτι,cat,wet,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ESHOP - ΤΡΟΦΕΣ ΣΚΥΛΟΥ - ΓΑΤΑΣ.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Mixed dog/cat e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
