formula_key,brand,formula_name,species,status,missing_fields,evidence_path,duplicate_blocks_skipped,recommended_action,notes
purina-pro-plan-optidigest-adult-small-mini-lamb-dog-dry-gr-spreadsheet,Purina,Pro Plan OptiDigest Adult Small & Mini με Αρνί,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
amity-amity-puppy-chicken-rice-dog-dry-gr-spreadsheet,Amity,Amity Puppy με Κοτόπουλο & Ρύζι,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
natural-trainer-natural-trainer-maxi-adult-tuna-dog-dry-gr-spreadsheet,Natural Trainer,Natural Trainer Maxi Adult με Τόνο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-adult-west-highland-white-terrier-dog-dry-gr-spreadsheet,Royal Canin,Royal Canin Adult West Highland White Terrier,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-medium-starter-dog-dry-gr-spreadsheet,Royal Canin,Royal Canin Medium Starter,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
barking-heads-barking-heads-puppy-days-large-breed-dog-dry-gr-spreadsheet,Barking Heads,Barking Heads Puppy Days Large Breed,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
natural-trainer-natural-trainer-medium-adult-tuna-dog-dry-gr-spreadsheet,Natural Trainer,Natural Trainer Medium Adult με Τόνο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-maxi-ageing-8-13-dog-dry-gr-spreadsheet,Royal Canin,Royal Canin Maxi Ageing 8+ -13%,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
barking-heads-barking-heads-large-lickin-bowl-chicken-dog-dry-gr-spreadsheet,Barking Heads,Barking Heads Large Lickin Bowl με Κοτόπουλο,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-puppy-giant-dog-dry-gr-spreadsheet,Royal Canin,Royal Canin Puppy Giant,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,1,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
acana-acana-puppy-small-breed-dog-dry-gr-spreadsheet,Acana,Acana Puppy Small breed,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence|protein_percent|fat_percent|fiber_percent,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-adult-mini-15-dog-dry-gr-spreadsheet,Royal Canin,Royal Canin Adult Mini -15%,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
royal-canin-royal-canin-adult-maxi-sterilised-dog-dry-gr-spreadsheet,Royal Canin,Royal Canin Adult Maxi Sterilised,dog,needs_review,kcal_per_100g_or_kcal_per_kg|data_source_url_or_official_evidence,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Ξηρές σκύλου - Eshop.xlsx,0,"Attach official URL or label photo, verify extracted nutrients/ingredients, then preview in Food V2 before commit.",Dry dog e-shop spreadsheet extraction; rows stay in review because provenance is uploaded spreadsheet only.
