brand,formula_name,display_name,species,format,life_stage,dog_size,breed_target,medical_tags,commercial_tags,ingredient_text,ingredients,primary_animal_proteins,carbohydrate_sources,fat_sources,fiber_sources,additives_text,feeding_guide_text,kcal_per_100g,kcal_per_kg,protein_percent,fat_percent,fiber_percent,ash_percent,moisture_percent,calcium_percent,phosphorus_percent,sodium_percent,magnesium_percent,potassium_percent,omega3_percent,omega6_percent,dha_percent,epa_percent,taurine_mgkg,l_carnitine_mgkg,glucosamine_mgkg,chondroitin_mgkg,vitamin_a_iukg,vitamin_d3_iukg,vitamin_e_mgkg,iron_mgkg,zinc_mgkg,copper_mgkg,manganese_mgkg,iodine_mgkg,selenium_mgkg,data_quality_status,data_source_url,source_priority,source_notes,formula_key,ean
Schesir,Schesir Adult Cat σε Ζελέ με Τόνο & Ζαμπόν,Schesir Adult Cat σε Ζελέ με Τόνο & Ζαμπόν,cat,wet,adult,,,,cat;wet;maintenance;tuna;pork;rice,,,tuna;pork,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011093; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-jelly-tuna-ham-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat Φιλετάκια σε Ζελέ με Κοτόπουλο & Ζαμπόν,Schesir Adult Cat Φιλετάκια σε Ζελέ με Κοτόπουλο & Ζαμπόν,cat,wet,adult,,,,cat;wet;maintenance;chicken;pork;rice,,,chicken;pork,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011082; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-jelly-chicken-ham-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat Φιλετάκια σε Ζελέ με Κοτόπουλο,Schesir Adult Cat Φιλετάκια σε Ζελέ με Κοτόπουλο,cat,wet,adult,,,,cat;wet;maintenance;chicken;rice,,,chicken,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011080; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-jelly-chicken-cat-wet-gr-spreadsheet,
Schesir,Schesir Kitten Φιλετάκια σε Ζελέ με Κοτόπουλο & Αλόη,Schesir Kitten Φιλετάκια σε Ζελέ με Κοτόπουλο & Αλόη,cat,wet,kitten,,,,cat;wet;kitten;chicken;rice,,,chicken,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011079; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-kitten-jelly-chicken-aloe-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat σε Ζωμό με φυσικό Κοτόπουλο & Ρύζι,Schesir Adult Cat σε Ζωμό με φυσικό Κοτόπουλο & Ρύζι,cat,wet,adult,,,,cat;wet;maintenance;chicken;rice,,,chicken,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011098; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,schesir-schesir-adult-cat-chicken-rice-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat σε Ζωμό με Κοτόπουλο Μοσχάρι & Ρύζι,Schesir Adult Cat σε Ζωμό με Κοτόπουλο Μοσχάρι & Ρύζι,cat,wet,adult,,,,cat;wet;maintenance;chicken;beef;rice,,,chicken;beef,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011088; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-chicken-beef-rice-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat σε Ζωμό με φυσικό Σολομό,Schesir Adult Cat σε Ζωμό με φυσικό Σολομό,cat,wet,adult,,,,cat;wet;maintenance;salmon;rice,,,salmon,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011090; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-salmon-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat σε Ζωμό με φυσικό Τόνο Αθερινα & Ρύζι,Schesir Adult Cat σε Ζωμό με φυσικό Τόνο Αθερινα & Ρύζι,cat,wet,adult,,,,cat;wet;maintenance;salmon;tuna;rice,,,salmon;tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011101; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-tuna-rice-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat σε Ζωμό με φυσικό Τόνο Κοτόπουλο & Ρύζι,Schesir Adult Cat σε Ζωμό με φυσικό Τόνο Κοτόπουλο & Ρύζι,cat,wet,adult,,,,cat;wet;maintenance;chicken;tuna;rice,,,chicken;tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011096; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-tuna-chicken-rice-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat σε Ζωμό με φυσικό Τόνο Μοσχάρι & Ρύζι,Schesir Adult Cat σε Ζωμό με φυσικό Τόνο Μοσχάρι & Ρύζι,cat,wet,adult,,,,cat;wet;maintenance;tuna;beef;rice,,,tuna;beef,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011091; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-tuna-beef-rice-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat Κομματάκια σε Ζελέ με Τόνο Κοτόπουλο & Γαρίδα,Schesir Adult Cat Κομματάκια σε Ζελέ με Τόνο Κοτόπουλο & Γαρίδα,cat,wet,adult,,,,cat;wet;maintenance;chicken;tuna;rice,,,chicken;tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011189; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-jelly-tuna-chicken-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat σε Ζελέ με Τόνο & Σολομό,Schesir Adult Cat σε Ζελέ με Τόνο & Σολομό,cat,wet,adult,,,,cat;wet;maintenance;salmon;tuna;rice,,,salmon;tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011194; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-jelly-tuna-salmon-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat Φιλετάκια σε φυσικό νερό με Τόνο & Βοδινό,Schesir Adult Cat Φιλετάκια σε φυσικό νερό με Τόνο & Βοδινό,cat,wet,adult,,,,cat;wet;maintenance;tuna;beef;rice,,,tuna;beef,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011125; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-tuna-beef-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat Φιλετάκια σε φυσικό νερό με Τόνο & Ζαμπόν,Schesir Adult Cat Φιλετάκια σε φυσικό νερό με Τόνο & Ζαμπόν,cat,wet,adult,,,,cat;wet;maintenance;tuna;pork;rice,,,tuna;pork,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=011127; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,schesir-schesir-adult-cat-tuna-ham-cat-wet-gr-spreadsheet,
Schesir,Schesir Kitten με Κοτόπουλο,Schesir Kitten με Κοτόπουλο,cat,dry,kitten,,,allergy,cat;dry;kitten;single_protein;chicken;rice;potato,,,chicken,rice;potato,,,,,394,3940,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=017556; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,schesir-schesir-kitten-chicken-cat-dry-gr-spreadsheet,
Schesir,Schesir Senior Cat με Κοτόπουλο,Schesir Senior Cat με Κοτόπουλο,cat,dry,senior,,,allergy,cat;dry;senior;single_protein;maintenance;chicken;rice;pea;potato,,,chicken,rice;pea;potato,,,,,394,3940,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=017550; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-senior-cat-chicken-cat-dry-gr-spreadsheet,
Schesir,Schesir Sterilised Cat με Κοτόπουλο,Schesir Sterilised Cat με Κοτόπουλο,cat,dry,adult,,,allergy,cat;dry;sterilised;single_protein;maintenance;chicken;rice;potato,,,chicken,rice;potato,,,,,350,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=017555; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=2,schesir-schesir-sterilised-cat-chicken-cat-dry-gr-spreadsheet,
Schesir,Schesir Adult Cat με Κοτόπουλο,Schesir Adult Cat με Κοτόπουλο,cat,dry,adult,,,allergy,cat;dry;single_protein;maintenance;chicken;rice;potato,,,chicken,rice;potato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=017554; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,schesir-schesir-adult-cat-chicken-cat-dry-gr-spreadsheet,
Schesir,Schesir Adult Cat με Ψάρι,Schesir Adult Cat με Ψάρι,cat,dry,adult,,,allergy,cat;dry;single_protein;maintenance;salmon;rice,,,salmon,rice,,,,,393,3930,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=017553; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-fish-cat-dry-gr-spreadsheet,
Schesir,Schesir Adult Cat με Προσούτο,Schesir Adult Cat με Προσούτο,cat,dry,adult,,,allergy,cat;dry;single_protein;maintenance;pork;rice;potato,,,pork,rice;potato,,,,,394,3940,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=017552; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-ham-cat-dry-gr-spreadsheet,
Schesir,Schesir Adult Cat με Αρνί,Schesir Adult Cat με Αρνί,cat,dry,adult,,,allergy,cat;dry;single_protein;maintenance;salmon;rice,,,salmon,rice,,,,,394,3940,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=017551; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,schesir-schesir-adult-cat-lamb-cat-dry-gr-spreadsheet,
Schesir,Schesir Sterilised Cat με Προσούτο,Schesir Sterilised Cat με Προσούτο,cat,dry,adult,,,allergy,cat;dry;sterilised;single_protein;pork;rice;potato,,,pork,rice;potato,,,,,350,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=017549; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-sterilised-cat-ham-cat-dry-gr-spreadsheet,
Gheda,Chat & Chat Expert Adult με Κοτόπουλο & Αρακά,Gheda Chat & Chat Expert Adult με Κοτόπουλο & Αρακά,cat,dry,adult,,,,cat;dry;maintenance;chicken;pea,,,chicken,pea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=050117; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,gheda-chat-chat-expert-adult-chicken-pea-cat-dry-gr-spreadsheet,
Gheda,Unica Classe Adult Sterilized Cat Hairball με Αρνί,Gheda Unica Classe Adult Sterilized Cat Hairball με Αρνί,cat,dry,adult,,,hairball,cat;dry;sterilised;hairball;chicken;rice,,,chicken,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=020061; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=2,gheda-unica-classe-adult-sterilized-cat-hairball-lamb-cat-dry-gr-spreadsheet,
Gheda,Unica Classe Kitten Development με Κοτόπουλο,Gheda Unica Classe Kitten Development με Κοτόπουλο,cat,dry,kitten,,,,cat;dry;kitten;chicken;rice,,,chicken,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=020055; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,gheda-unica-classe-kitten-development-chicken-cat-dry-gr-spreadsheet,
Gheda,Unica Classe Adult Sterilized Cat Lightness με Πάπια,Gheda Unica Classe Adult Sterilized Cat Lightness με Πάπια,cat,dry,adult,,,obesity,cat;dry;sterilised;weight_control;chicken;duck;rice,,,chicken;duck,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=020066; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=1,gheda-unica-classe-adult-sterilized-cat-lightness-duck-cat-dry-gr-spreadsheet,
Gheda,Unica Classe Sensitive Adult Cat Πατέ με Τόνο,Gheda Unica Classe Sensitive Adult Cat Πατέ με Τόνο,cat,wet,adult,,,,cat;wet;maintenance;tuna,,,tuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=020060; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,gheda-unica-classe-sensitive-adult-cat-tuna-cat-wet-gr-spreadsheet,
Gheda,Unica Classe Adult Cat Exigent Delicate Πατέ με Σολομό,Gheda Unica Classe Adult Cat Exigent Delicate Πατέ με Σολομό,cat,wet,adult,,,,cat;wet;maintenance;salmon,,,salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=020059; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,gheda-unica-classe-adult-cat-exigent-delicate-salmon-cat-wet-gr-spreadsheet,
Gheda,Unica Classe Adult Sterilized Cat Sensitive με Τόνο,Gheda Unica Classe Adult Sterilized Cat Sensitive με Τόνο,cat,dry,adult,,,,cat;dry;sterilised;chicken;tuna;rice,,,chicken;tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=020067; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,gheda-unica-classe-adult-sterilized-cat-sensitive-tuna-cat-dry-gr-spreadsheet,
Gheda,Unica Classe Adult Cat Luxury Πατέ με Κοτόπουλο,Gheda Unica Classe Adult Cat Luxury Πατέ με Κοτόπουλο,cat,wet,adult,,,,cat;wet;maintenance;chicken,,,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=020058; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,gheda-unica-classe-adult-cat-luxury-chicken-cat-wet-gr-spreadsheet,
Gheda,Unica Classe Adult Cat Luxury Πατέ με Αρνί,Gheda Unica Classe Adult Cat Luxury Πατέ με Αρνί,cat,wet,adult,,,,cat;wet;maintenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=020070; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,gheda-unica-classe-adult-cat-luxury-lamb-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat Pouch με Τόνο & Μπακαλιάρο,Schesir Adult Cat Pouch με Τόνο & Μπακαλιάρο,cat,wet,adult,,,,cat;wet;maintenance;tuna;rice,,,tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=020209; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-pouch-tuna-cod-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat Pouch με Τόνο Κοτόπουλο & Προσούτο,Schesir Adult Cat Pouch με Τόνο Κοτόπουλο & Προσούτο,cat,wet,adult,,,,cat;wet;maintenance;chicken;tuna;pork;rice,,,chicken;tuna;pork,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=020207; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-cat-pouch-tuna-chicken-ham-cat-wet-gr-spreadsheet,
Schesir,Schesir Adult Cat Pouch με Τόνο,Schesir Adult Cat Pouch με Τόνο,cat,wet,adult,,,,cat;wet;maintenance;tuna;rice,,,tuna,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_spreadsheet; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Gheda-Schesir Σκύλου (Eshop).xlsx; source_sheet=ΓΑΤΑ; source_code=020206; formula_level_dedupe=true; official_url_required=true; ingredient_nutrition_backfill_required=true; Auto-extracted from Gheda-Schesir spreadsheet; verify against official source or label before import.; duplicate_blocks_skipped=2,schesir-schesir-adult-cat-pouch-tuna-cat-wet-gr-spreadsheet,
